Turns,Estate,Copper,Warehouse,Treasure Map,Courtyard
8,3,7,4,3,0
10,3,7,2,5,0
6,3,7,3,2,0
9,3,7,4,3,0
9,3,7,3,3,0
8,3,7,3,3,0
81,3,7,10,2,0
10,3,7,4,3,0
9,3,7,3,3,0
10,3,7,3,3,0
16,3,7,5,4,0
11,3,7,4,3,0
4,3,7,1,2,0
12,3,7,4,2,0
9,3,7,2,4,0
9,3,7,3,4,0
10,3,7,4,3,0
16,3,7,5,3,0
10,3,7,3,4,0
8,3,7,3,3,0
9,3,7,5,3,0
7,3,7,2,4,0
21,3,7,5,2,0
25,3,7,6,3,0
9,3,7,4,3,0
6,3,7,3,2,0
7,3,7,2,3,0
6,3,7,2,3,0
7,3,7,0,3,0
31,3,7,9,2,0
5,3,7,1,3,0
6,3,7,2,3,0
7,3,7,2,4,0
6,3,7,2,3,0
22,3,7,7,2,0
5,3,7,0,2,0
9,3,7,3,3,0
8,3,7,2,4,0
12,3,7,5,4,0
8,3,7,3,4,0
6,3,7,2,3,0
5,3,7,2,2,0
9,3,7,3,3,0
7,3,7,3,3,0
21,3,7,6,3,0
23,3,7,7,3,0
24,3,7,7,3,0
9,3,7,1,4,0
7,3,7,3,3,0
6,3,7,2,3,0
8,3,7,3,3,0
6,3,7,2,3,0
5,3,7,1,3,0
7,3,7,2,3,0
13,3,7,5,2,0
11,3,7,5,2,0
6,3,7,3,2,0
7,3,7,3,2,0
9,3,7,3,3,0
8,3,7,3,3,0
8,3,7,2,4,0
8,3,7,1,4,0
16,3,7,5,4,0
11,3,7,4,3,0
9,3,7,4,3,0
13,3,7,5,2,0
6,3,7,2,3,0
4,3,7,1,2,0
12,3,7,1,5,0
10,3,7,3,4,0
9,3,7,5,3,0
9,3,7,4,3,0
28,3,7,8,3,0
14,3,7,4,4,0
14,3,7,4,5,0
11,3,7,3,4,0
9,3,7,4,4,0
14,3,7,5,3,0
7,3,7,2,4,0
5,3,7,2,2,0
51,3,7,8,2,0
8,3,7,2,4,0
6,3,7,2,2,0
7,3,7,2,3,0
12,3,7,4,3,0
9,3,7,4,2,0
7,3,7,2,4,0
5,3,7,1,3,0
9,3,7,3,4,0
6,3,7,3,2,0
10,3,7,4,4,0
6,3,7,2,3,0
10,3,7,5,3,0
6,3,7,3,2,0
12,3,7,5,4,0
13,3,7,4,3,0
9,3,7,3,3,0
5,3,7,1,3,0
7,3,7,3,2,0
10,3,7,3,3,0
7,3,7,2,3,0
10,3,7,4,2,0
5,3,7,1,3,0
10,3,7,2,5,0
7,3,7,3,3,0
9,3,7,3,4,0
5,3,7,0,2,0
11,3,7,4,2,0
12,3,7,5,2,0
11,3,7,4,3,0
33,3,7,6,3,0
6,3,7,2,3,0
35,3,7,9,3,0
6,3,7,2,2,0
26,3,7,7,3,0
10,3,7,4,4,0
5,3,7,2,2,0
19,3,7,4,4,0
10,3,7,5,3,0
10,3,7,5,2,0
5,3,7,1,3,0
7,3,7,3,2,0
6,3,7,3,2,0
7,3,7,2,4,0
10,3,7,4,3,0
8,3,7,1,4,0
7,3,7,2,4,0
11,3,7,5,2,0
12,3,7,5,3,0
5,3,7,1,2,0
16,3,7,4,4,0
15,3,7,4,5,0
12,3,7,4,4,0
8,3,7,1,4,0
8,3,7,2,3,0
8,3,7,4,3,0
7,3,7,3,3,0
6,3,7,1,3,0
11,3,7,3,3,0
7,3,7,2,4,0
8,3,7,3,2,0
11,3,7,5,3,0
7,3,7,1,4,0
7,3,7,2,4,0
22,3,7,4,2,0
7,3,7,4,2,0
7,3,7,2,3,0
11,3,7,4,3,0
11,3,7,6,3,0
23,3,7,6,3,0
10,3,7,1,3,0
24,3,7,7,4,0
9,3,7,3,3,0
11,3,7,4,3,0
18,3,7,4,3,0
6,3,7,1,2,0
7,3,7,1,3,0
7,3,7,2,3,0
19,3,7,5,4,0
5,3,7,1,3,0
14,3,7,3,4,0
9,3,7,3,3,0
10,3,7,4,2,0
6,3,7,1,3,0
6,3,7,1,3,0
17,3,7,6,3,0
10,3,7,4,2,0
8,3,7,3,3,0
6,3,7,2,3,0
5,3,7,1,3,0
7,3,7,0,3,0
6,3,7,2,3,0
6,3,7,2,3,0
6,3,7,2,3,0
8,3,7,4,2,0
7,3,7,3,3,0
7,3,7,3,3,0
5,3,7,1,3,0
6,3,7,1,3,0
7,3,7,3,2,0
7,3,7,3,3,0
8,3,7,3,3,0
6,3,7,3,2,0
16,3,7,5,3,0
17,3,7,5,3,0
6,3,7,2,3,0
11,3,7,3,4,0
7,3,7,3,3,0
8,3,7,2,3,0
6,3,7,3,2,0
5,3,7,1,2,0
6,3,7,1,3,0
13,3,7,3,6,0
10,3,7,2,4,0
6,3,7,2,3,0
6,3,7,0,2,0
5,3,7,1,2,0
11,3,7,5,3,0
17,3,7,4,4,0
7,3,7,3,3,0
7,3,7,1,4,0
7,3,7,3,2,0
6,3,7,2,3,0
12,3,7,4,3,0
9,3,7,3,4,0
10,3,7,4,3,0
11,3,7,5,3,0
8,3,7,3,3,0
12,3,7,4,2,0
6,3,7,1,3,0
8,3,7,0,4,0
24,3,7,6,3,0
7,3,7,3,2,0
11,3,7,3,3,0
20,3,7,7,4,0
5,3,7,1,2,0
6,3,7,3,2,0
10,3,7,5,2,0
6,3,7,1,3,0
7,3,7,0,3,0
5,3,7,1,2,0
15,3,7,6,5,0
21,3,7,7,2,0
10,3,7,4,4,0
6,3,7,2,3,0
9,3,7,4,3,0
7,3,7,2,4,0
6,3,7,2,3,0
19,3,7,6,3,0
8,3,7,3,4,0
10,3,7,3,3,0
10,3,7,4,3,0
5,3,7,1,3,0
8,3,7,2,4,0
7,3,7,2,4,0
8,3,7,1,4,0
6,3,7,1,3,0
5,3,7,2,2,0
16,3,7,6,3,0
7,3,7,2,3,0
6,3,7,2,3,0
6,3,7,1,3,0
8,3,7,3,3,0
19,3,7,5,3,0
6,3,7,2,3,0
13,3,7,6,3,0
7,3,7,1,4,0
6,3,7,2,3,0
9,3,7,3,4,0
37,3,7,6,3,0
13,3,7,5,2,0
7,3,7,2,4,0
7,3,7,2,4,0
10,3,7,5,2,0
26,3,7,7,4,0
11,3,7,2,5,0
9,3,7,2,4,0
16,3,7,4,4,0
7,3,7,2,3,0
5,3,7,2,2,0
6,3,7,3,2,0
11,3,7,4,2,0
9,3,7,2,5,0
5,3,7,1,3,0
8,3,7,3,3,0
11,3,7,5,3,0
19,3,7,5,4,0
9,3,7,4,3,0
6,3,7,1,2,0
9,3,7,3,4,0
10,3,7,4,2,0
7,3,7,3,3,0
5,3,7,1,3,0
67,3,7,9,2,0
47,3,7,9,4,0
5,3,7,2,2,0
8,3,7,2,4,0
8,3,7,2,4,0
17,3,7,5,3,0
18,3,7,5,3,0
8,3,7,3,4,0
8,3,7,2,4,0
6,3,7,3,2,0
6,3,7,1,2,0
5,3,7,1,3,0
11,3,7,3,4,0
6,3,7,1,3,0
6,3,7,3,2,0
7,3,7,2,3,0
15,3,7,6,3,0
12,3,7,4,3,0
9,3,7,3,4,0
14,3,7,6,4,0
5,3,7,0,2,0
9,3,7,4,2,0
6,3,7,2,3,0
53,3,7,9,2,0
14,3,7,4,4,0
4,3,7,1,2,0
7,3,7,1,3,0
5,3,7,1,3,0
19,3,7,6,4,0
18,3,7,6,2,0
8,3,7,2,4,0
8,3,7,1,4,0
27,3,7,4,3,0
6,3,7,2,3,0
8,3,7,3,4,0
8,3,7,2,3,0
10,3,7,4,4,0
14,3,7,5,3,0
7,3,7,1,3,0
21,3,7,5,2,0
6,3,7,2,3,0
15,3,7,5,3,0
7,3,7,1,4,0
7,3,7,3,2,0
15,3,7,5,2,0
7,3,7,1,4,0
20,3,7,6,3,0
7,3,7,2,3,0
136,3,7,10,3,0
6,3,7,0,3,0
11,3,7,4,3,0
8,3,7,4,3,0
9,3,7,2,4,0
14,3,7,6,3,0
10,3,7,3,3,0
34,3,7,8,4,0
10,3,7,3,3,0
5,3,7,1,3,0
7,3,7,2,4,0
11,3,7,4,3,0
12,3,7,5,4,0
11,3,7,4,4,0
7,3,7,3,3,0
7,3,7,3,3,0
7,3,7,1,4,0
7,3,7,2,3,0
7,3,7,3,3,0
27,3,7,6,4,0
34,3,7,7,4,0
26,3,7,7,2,0
17,3,7,4,3,0
11,3,7,4,3,0
10,3,7,4,3,0
9,3,7,4,3,0
9,3,7,4,3,0
7,3,7,3,3,0
15,3,7,6,3,0
4,3,7,1,2,0
4,3,7,1,2,0
30,3,7,6,2,0
9,3,7,2,4,0
20,3,7,5,4,0
10,3,7,3,3,0
7,3,7,4,2,0
9,3,7,2,4,0
10,3,7,4,4,0
8,3,7,4,2,0
19,3,7,5,2,0
7,3,7,3,3,0
12,3,7,3,4,0
10,3,7,4,3,0
7,3,7,3,2,0
10,3,7,4,4,0
6,3,7,2,3,0
5,3,7,2,2,0
6,3,7,0,3,0
9,3,7,4,3,0
7,3,7,2,4,0
18,3,7,4,2,0
5,3,7,2,2,0
18,3,7,6,4,0
7,3,7,3,3,0
9,3,7,3,3,0
5,3,7,1,3,0
8,3,7,3,2,0
9,3,7,4,2,0
13,3,7,6,2,0
8,3,7,2,3,0
17,3,7,5,3,0
10,3,7,3,4,0
8,3,7,2,3,0
9,3,7,5,3,0
5,3,7,1,3,0
7,3,7,3,3,0
23,3,7,7,5,0
8,3,7,3,4,0
6,3,7,2,3,0
6,3,7,2,3,0
8,3,7,3,4,0
10,3,7,5,3,0
45,3,7,7,4,0
7,3,7,3,3,0
7,3,7,3,2,0
7,3,7,2,3,0
11,3,7,5,4,0
5,3,7,1,2,0
7,3,7,1,4,0
9,3,7,3,4,0
6,3,7,1,2,0
8,3,7,2,4,0
16,3,7,6,3,0
13,3,7,4,3,0
11,3,7,3,3,0
9,3,7,3,3,0
7,3,7,2,4,0
5,3,7,1,2,0
6,3,7,2,3,0
14,3,7,3,5,0
6,3,7,2,3,0
5,3,7,1,3,0
6,3,7,1,3,0
9,3,7,4,3,0
7,3,7,3,3,0
6,3,7,3,2,0
7,3,7,1,3,0
10,3,7,4,3,0
9,3,7,3,2,0
7,3,7,3,3,0
13,3,7,5,4,0
12,3,7,5,2,0
14,3,7,6,4,0
13,3,7,4,4,0
20,3,7,6,3,0
5,3,7,2,2,0
7,3,7,2,3,0
6,3,7,2,2,0
46,3,7,8,4,0
9,3,7,2,4,0
14,3,7,5,3,0
4,3,7,1,2,0
17,3,7,5,2,0
7,3,7,2,3,0
10,3,7,2,4,0
13,3,7,4,3,0
15,3,7,5,2,0
8,3,7,1,4,0
7,3,7,2,3,0
7,3,7,2,3,0
7,3,7,0,3,0
15,3,7,4,2,0
7,3,7,3,2,0
6,3,7,3,2,0
11,3,7,4,3,0
8,3,7,2,4,0
6,3,7,1,3,0
8,3,7,3,2,0
12,3,7,4,2,0
12,3,7,4,3,0
7,3,7,3,2,0
30,3,7,6,3,0
20,3,7,4,3,0
7,3,7,3,3,0
9,3,7,3,4,0
6,3,7,1,3,0
5,3,7,1,3,0
13,3,7,5,3,0
5,3,7,1,3,0
7,3,7,3,3,0
9,3,7,4,3,0
14,3,7,4,4,0
12,3,7,5,2,0
8,3,7,2,4,0
7,3,7,2,4,0
14,3,7,4,2,0
7,3,7,2,3,0
7,3,7,3,3,0
8,3,7,2,3,0
18,3,7,6,3,0
7,3,7,1,3,0
9,3,7,3,4,0
6,3,7,0,3,0
11,3,7,5,3,0
12,3,7,4,4,0
10,3,7,4,4,0
20,3,7,6,3,0
13,3,7,5,2,0
12,3,7,4,2,0
7,3,7,2,3,0
10,3,7,4,2,0
11,3,7,4,4,0
5,3,7,1,3,0
8,3,7,3,4,0
8,3,7,3,3,0
10,3,7,3,3,0
5,3,7,1,3,0
12,3,7,5,3,0
6,3,7,2,3,0
12,3,7,6,2,0
16,3,7,5,3,0
14,3,7,5,4,0
17,3,7,6,4,0
7,3,7,1,3,0
9,3,7,3,2,0
6,3,7,1,3,0
7,3,7,2,4,0
7,3,7,1,4,0
11,3,7,3,2,0
73,3,7,9,3,0
5,3,7,2,2,0
7,3,7,2,4,0
8,3,7,2,4,0
11,3,7,3,3,0
15,3,7,5,3,0
9,3,7,3,4,0
12,3,7,3,4,0
5,3,7,0,2,0
8,3,7,0,3,0
11,3,7,5,2,0
5,3,7,2,2,0
10,3,7,4,4,0
8,3,7,1,4,0
15,3,7,3,4,0
9,3,7,2,4,0
7,3,7,1,3,0
12,3,7,4,3,0
8,3,7,3,3,0
7,3,7,0,3,0
9,3,7,3,2,0
7,3,7,2,3,0
19,3,7,4,4,0
8,3,7,3,3,0
9,3,7,3,4,0
6,3,7,2,3,0
5,3,7,1,3,0
5,3,7,2,2,0
7,3,7,3,3,0
6,3,7,1,3,0
9,3,7,1,4,0
18,3,7,6,3,0
8,3,7,2,3,0
59,3,7,10,2,0
7,3,7,3,2,0
45,3,7,8,3,0
6,3,7,2,3,0
9,3,7,4,3,0
7,3,7,2,4,0
11,3,7,3,4,0
10,3,7,4,3,0
6,3,7,2,3,0
18,3,7,7,3,0
10,3,7,3,3,0
7,3,7,1,3,0
6,3,7,2,3,0
6,3,7,2,2,0
4,3,7,1,2,0
7,3,7,3,3,0
6,3,7,1,3,0
7,3,7,1,4,0
8,3,7,3,3,0
8,3,7,3,2,0
28,3,7,7,3,0
11,3,7,4,2,0
7,3,7,2,2,0
4,3,7,1,2,0
7,3,7,3,3,0
29,3,7,6,2,0
86,3,7,10,2,0
7,3,7,3,3,0
8,3,7,3,4,0
8,3,7,2,4,0
6,3,7,2,3,0
8,3,7,4,2,0
24,3,7,7,3,0
16,3,7,3,3,0
6,3,7,1,3,0
9,3,7,3,4,0
10,3,7,3,4,0
5,3,7,2,2,0
32,3,7,8,3,0
20,3,7,4,6,0
4,3,7,1,2,0
5,3,7,1,3,0
5,3,7,1,2,0
10,3,7,5,3,0
12,3,7,4,2,0
7,3,7,3,2,0
7,3,7,0,3,0
6,3,7,2,3,0
12,3,7,3,3,0
5,3,7,2,2,0
27,3,7,5,3,0
8,3,7,1,3,0
4,3,7,1,2,0
7,3,7,2,4,0
7,3,7,2,4,0
13,3,7,5,3,0
8,3,7,3,3,0
13,3,7,4,4,0
11,3,7,4,3,0
8,3,7,4,3,0
14,3,7,6,2,0
8,3,7,3,4,0
4,3,7,1,2,0
26,3,7,6,4,0
6,3,7,2,3,0
10,3,7,4,4,0
8,3,7,3,3,0
6,3,7,2,2,0
14,3,7,4,5,0
8,3,7,3,3,0
8,3,7,2,4,0
7,3,7,3,3,0
26,3,7,7,2,0
8,3,7,2,4,0
9,3,7,3,4,0
6,3,7,2,3,0
8,3,7,3,3,0
11,3,7,3,3,0
7,3,7,3,2,0
8,3,7,2,4,0
5,3,7,1,3,0
7,3,7,1,3,0
8,3,7,1,3,0
5,3,7,2,2,0
10,3,7,1,4,0
8,3,7,3,3,0
22,3,7,6,3,0
17,3,7,5,4,0
9,3,7,4,2,0
6,3,7,0,3,0
5,3,7,1,2,0
6,3,7,1,3,0
14,3,7,4,2,0
10,3,7,4,4,0
6,3,7,2,3,0
7,3,7,3,3,0
5,3,7,2,2,0
9,3,7,2,4,0
8,3,7,2,4,0
10,3,7,3,4,0
8,3,7,3,3,0
12,3,7,6,3,0
16,3,7,6,3,0
9,3,7,3,4,0
8,3,7,1,4,0
14,3,7,4,4,0
14,3,7,4,4,0
9,3,7,5,3,0
7,3,7,2,4,0
7,3,7,3,3,0
11,3,7,2,4,0
12,3,7,4,3,0
5,3,7,1,3,0
11,3,7,7,2,0
8,3,7,3,3,0
9,3,7,4,3,0
8,3,7,2,4,0
6,3,7,2,3,0
17,3,7,4,5,0
8,3,7,2,4,0
18,3,7,5,4,0
7,3,7,2,3,0
28,3,7,8,2,0
13,3,7,5,2,0
5,3,7,1,3,0
9,3,7,3,3,0
8,3,7,2,4,0
21,3,7,5,3,0
8,3,7,2,4,0
11,3,7,4,3,0
14,3,7,4,3,0
21,3,7,5,2,0
12,3,7,5,4,0
37,3,7,6,3,0
9,3,7,3,3,0
7,3,7,2,3,0
10,3,7,5,2,0
5,3,7,1,3,0
14,3,7,4,4,0
6,3,7,2,3,0
23,3,7,7,2,0
9,3,7,4,4,0
7,3,7,3,3,0
55,3,7,8,2,0
6,3,7,2,3,0
8,3,7,3,4,0
10,3,7,4,4,0
14,3,7,5,4,0
4,3,7,1,2,0
5,3,7,1,3,0
19,3,7,5,2,0
5,3,7,1,2,0
10,3,7,3,4,0
6,3,7,2,3,0
9,3,7,3,3,0
11,3,7,3,3,0
5,3,7,1,3,0
8,3,7,3,4,0
12,3,7,5,3,0
4,3,7,1,2,0
10,3,7,3,3,0
20,3,7,6,3,0
6,3,7,3,2,0
17,3,7,6,3,0
8,3,7,3,4,0
9,3,7,3,4,0
7,3,7,2,4,0
7,3,7,3,3,0
15,3,7,6,3,0
14,3,7,4,3,0
49,3,7,8,3,0
4,3,7,1,2,0
8,3,7,3,4,0
6,3,7,2,3,0
5,3,7,1,2,0
11,3,7,4,2,0
32,3,7,8,2,0
36,3,7,6,4,0
19,3,7,5,3,0
6,3,7,3,2,0
6,3,7,3,2,0
7,3,7,1,3,0
6,3,7,1,3,0
11,3,7,4,3,0
8,3,7,2,4,0
20,3,7,7,2,0
9,3,7,3,3,0
13,3,7,5,3,0
5,3,7,1,3,0
10,3,7,3,4,0
10,3,7,3,4,0
8,3,7,2,4,0
7,3,7,2,4,0
7,3,7,2,3,0
28,3,7,7,2,0
4,3,7,1,2,0
7,3,7,2,3,0
18,3,7,6,4,0
7,3,7,3,3,0
9,3,7,4,3,0
12,3,7,4,3,0
19,3,7,3,4,0
5,3,7,1,3,0
14,3,7,4,3,0
9,3,7,3,2,0
10,3,7,5,2,0
20,3,7,6,3,0
8,3,7,3,4,0
9,3,7,3,2,0
9,3,7,3,4,0
20,3,7,7,4,0
6,3,7,2,3,0
8,3,7,3,3,0
11,3,7,2,4,0
5,3,7,2,2,0
6,3,7,3,2,0
35,3,7,7,2,0
7,3,7,2,4,0
28,3,7,8,2,0
6,3,7,2,3,0
9,3,7,3,3,0
38,3,7,7,4,0
6,3,7,1,3,0
10,3,7,4,4,0
9,3,7,4,4,0
10,3,7,4,3,0
8,3,7,3,4,0
7,3,7,3,3,0
10,3,7,3,4,0
6,3,7,2,3,0
9,3,7,2,4,0
20,3,7,6,3,0
10,3,7,4,3,0
10,3,7,4,3,0
8,3,7,3,4,0
5,3,7,2,2,0
16,3,7,5,2,0
11,3,7,5,4,0
34,3,7,7,3,0
6,3,7,2,3,0
19,3,7,4,3,0
27,3,7,7,3,0
9,3,7,3,5,0
7,3,7,2,3,0
5,3,7,2,2,0
7,3,7,3,3,0
12,3,7,5,3,0
6,3,7,2,3,0
11,3,7,5,4,0
14,3,7,4,3,0
6,3,7,2,3,0
6,3,7,2,3,0
15,3,7,6,3,0
6,3,7,2,3,0
10,3,7,2,4,0
6,3,7,2,3,0
11,3,7,5,3,0
8,3,7,3,4,0
10,3,7,3,4,0
23,3,7,8,3,0
10,3,7,5,3,0
23,3,7,6,3,0
6,3,7,2,3,0
17,3,7,5,3,0
5,3,7,1,3,0
5,3,7,1,3,0
8,3,7,1,3,0
9,3,7,1,3,0
11,3,7,4,3,0
11,3,7,3,4,0
8,3,7,2,3,0
8,3,7,1,4,0
4,3,7,1,2,0
7,3,7,2,3,0
5,3,7,1,2,0
12,3,7,4,4,0
10,3,7,4,2,0
7,3,7,1,3,0
15,3,7,4,4,0
5,3,7,1,2,0
6,3,7,3,2,0
8,3,7,3,3,0
9,3,7,4,3,0
7,3,7,3,3,0
8,3,7,3,3,0
8,3,7,2,4,0
5,3,7,2,2,0
5,3,7,2,2,0
5,3,7,1,3,0
6,3,7,0,3,0
16,3,7,6,3,0
13,3,7,5,3,0
21,3,7,5,3,0
8,3,7,3,4,0
8,3,7,3,3,0
25,3,7,8,4,0
12,3,7,5,3,0
12,3,7,4,2,0
9,3,7,4,3,0
14,3,7,6,3,0
24,3,7,7,4,0
10,3,7,3,2,0
7,3,7,4,2,0
9,3,7,4,3,0
8,3,7,4,3,0
8,3,7,2,3,0
8,3,7,2,4,0
10,3,7,4,3,0
7,3,7,3,3,0
6,3,7,2,3,0
8,3,7,2,4,0
6,3,7,2,3,0
6,3,7,2,3,0
7,3,7,2,3,0
9,3,7,3,3,0
11,3,7,5,3,0
7,3,7,1,4,0
8,3,7,4,2,0
10,3,7,4,3,0
9,3,7,3,4,0
7,3,7,3,3,0
6,3,7,2,3,0
22,3,7,8,3,0
18,3,7,5,3,0
7,3,7,1,3,0
14,3,7,5,3,0
5,3,7,2,2,0
9,3,7,4,3,0
6,3,7,2,3,0
11,3,7,4,4,0
7,3,7,2,4,0
8,3,7,3,4,0
10,3,7,3,4,0
15,3,7,5,5,0
13,3,7,4,4,0
7,3,7,2,4,0
8,3,7,2,4,0
25,3,7,7,4,0
6,3,7,1,3,0
9,3,7,2,4,0
13,3,7,5,2,0
14,3,7,6,2,0
7,3,7,3,3,0
6,3,7,1,3,0
5,3,7,2,2,0
6,3,7,1,2,0
12,3,7,4,4,0
12,3,7,4,4,0
8,3,7,2,4,0
9,3,7,4,3,0
8,3,7,4,2,0
8,3,7,2,4,0
22,3,7,5,3,0
7,3,7,3,3,0
5,3,7,1,3,0
16,3,7,4,3,0
7,3,7,2,3,0
7,3,7,4,2,0
10,3,7,4,3,0
6,3,7,1,3,0
7,3,7,2,3,0
10,3,7,4,3,0
44,3,7,9,3,0
7,3,7,4,2,0
7,3,7,3,3,0
6,3,7,2,3,0
10,3,7,5,3,0
12,3,7,4,2,0
7,3,7,1,4,0
6,3,7,2,3,0
10,3,7,4,2,0
7,3,7,3,3,0
7,3,7,1,3,0
13,3,7,4,4,0
37,3,7,8,2,0
7,3,7,3,3,0
8,3,7,0,4,0
20,3,7,6,4,0
8,3,7,3,3,0
8,3,7,4,2,0
11,3,7,3,3,0
11,3,7,3,4,0
8,3,7,2,4,0
14,3,7,5,3,0
6,3,7,2,3,0
21,3,7,7,2,0
7,3,7,2,4,0
7,3,7,2,3,0
7,3,7,1,3,0
6,3,7,1,3,0
11,3,7,3,4,0
9,3,7,4,3,0
10,3,7,4,3,0
10,3,7,4,4,0
8,3,7,4,2,0
6,3,7,2,3,0
12,3,7,5,2,0
10,3,7,3,5,0
6,3,7,0,3,0
5,3,7,0,2,0
9,3,7,2,4,0
8,3,7,4,2,0
5,3,7,2,2,0
11,3,7,5,3,0
8,3,7,4,3,0
7,3,7,3,3,0
17,3,7,4,2,0
22,3,7,7,3,0
6,3,7,2,3,0
9,3,7,2,4,0
6,3,7,2,3,0
9,3,7,3,3,0
6,3,7,2,3,0
45,3,7,8,3,0
12,3,7,4,3,0
12,3,7,4,2,0
12,3,7,4,4,0
11,3,7,4,3,0
12,3,7,5,4,0
15,3,7,5,4,0
7,3,7,2,3,0
11,3,7,5,2,0
9,3,7,4,2,0
12,3,7,5,3,0
8,3,7,0,3,0
8,3,7,4,3,0
28,3,7,5,3,0
9,3,7,3,4,0
7,3,7,1,3,0
7,3,7,3,3,0
13,3,7,4,3,0
7,3,7,2,3,0
4,3,7,1,2,0
6,3,7,2,3,0
7,3,7,3,3,0
9,3,7,4,2,0
20,3,7,6,2,0
13,3,7,4,4,0
24,3,7,8,2,0
7,3,7,3,3,0
13,3,7,5,3,0
32,3,7,9,2,0
41,3,7,7,2,0
14,3,7,5,3,0
10,3,7,3,3,0
9,3,7,4,4,0
6,3,7,2,3,0
5,3,7,1,3,0
8,3,7,3,3,0
35,3,7,8,2,0
5,3,7,1,3,0
10,3,7,3,4,0
16,3,7,5,3,0
10,3,7,3,3,0
12,3,7,4,3,0
6,3,7,2,3,0
6,3,7,2,3,0
11,3,7,4,3,0
6,3,7,1,3,0
9,3,7,3,4,0
5,3,7,1,2,0
7,3,7,3,2,0
6,3,7,3,2,0
14,3,7,5,2,0
12,3,7,4,3,0
12,3,7,3,4,0
13,3,7,4,3,0
6,3,7,2,3,0
7,3,7,2,3,0
6,3,7,2,3,0
20,3,7,6,3,0
9,3,7,4,4,0
5,3,7,1,3,0
9,3,7,2,5,0
16,3,7,6,3,0
8,3,7,2,4,0
6,3,7,2,2,0
10,3,7,4,4,0
5,3,7,2,2,0
10,3,7,4,4,0
7,3,7,2,3,0
14,3,7,4,4,0
19,3,7,6,3,0
6,3,7,3,2,0
9,3,7,3,4,0
8,3,7,1,4,0
11,3,7,4,2,0
6,3,7,2,3,0
18,3,7,4,4,0
8,3,7,1,4,0
10,3,7,4,3,0
11,3,7,4,3,0
55,3,7,9,3,0
8,3,7,3,3,0
9,3,7,2,4,0
23,3,7,6,3,0
5,3,7,1,2,0
9,3,7,3,4,0
16,3,7,5,3,0
19,3,7,4,4,0
6,3,7,1,3,0
7,3,7,2,4,0
11,3,7,3,4,0
8,3,7,3,4,0
16,3,7,4,3,0
7,3,7,2,4,0
12,3,7,3,4,0
4,3,7,1,2,0
27,3,7,7,2,0
15,3,7,5,3,0
15,3,7,5,2,0
15,3,7,5,3,0
17,3,7,7,2,0
7,3,7,4,2,0
10,3,7,3,3,0
7,3,7,2,4,0
6,3,7,2,3,0
6,3,7,2,3,0
28,3,7,7,2,0
11,3,7,3,3,0
22,3,7,5,3,0
4,3,7,1,2,0
31,3,7,8,3,0
14,3,7,5,3,0
7,3,7,2,2,0
7,3,7,3,3,0
6,3,7,0,3,0
6,3,7,3,2,0
12,3,7,5,4,0
14,3,7,6,3,0
5,3,7,1,3,0
13,3,7,5,3,0
14,3,7,4,3,0
6,3,7,2,3,0
21,3,7,6,3,0
10,3,7,4,2,0
7,3,7,3,3,0
6,3,7,2,2,0
7,3,7,2,4,0
9,3,7,3,3,0
15,3,7,6,3,0
11,3,7,4,4,0
8,3,7,4,2,0
7,3,7,3,3,0
7,3,7,2,4,0
5,3,7,1,2,0
5,3,7,2,2,0
9,3,7,3,3,0
8,3,7,1,4,0
10,3,7,2,5,0
10,3,7,4,2,0
10,3,7,3,3,0
51,3,7,9,2,0
47,3,7,8,2,0
9,3,7,4,2,0
10,3,7,3,4,0
7,3,7,1,3,0
28,3,7,10,3,0
4,3,7,1,2,0
6,3,7,2,3,0
6,3,7,2,3,0
9,3,7,4,3,0
10,3,7,4,2,0
11,3,7,4,3,0
7,3,7,3,3,0
15,3,7,6,2,0
8,3,7,3,4,0
22,3,7,5,4,0
16,3,7,7,2,0
7,3,7,2,4,0
7,3,7,1,3,0
7,3,7,1,4,0
6,3,7,1,3,0
10,3,7,3,4,0
8,3,7,1,4,0
6,3,7,2,3,0
10,3,7,4,4,0
7,3,7,3,2,0
24,3,7,5,3,0
7,3,7,2,4,0
6,3,7,2,3,0
10,3,7,2,3,0
16,3,7,4,3,0
8,3,7,3,3,0
7,3,7,0,3,0
5,3,7,1,2,0
10,3,7,3,5,0
5,3,7,1,3,0
8,3,7,3,4,0
7,3,7,3,3,0
7,3,7,2,3,0
6,3,7,2,3,0
11,3,7,5,3,0
14,3,7,4,3,0
7,3,7,2,3,0
10,3,7,5,3,0
6,3,7,2,3,0
9,3,7,2,3,0
17,3,7,7,3,0
9,3,7,3,4,0
7,3,7,1,4,0
17,3,7,6,4,0
29,3,7,8,2,0
7,3,7,2,4,0
6,3,7,2,3,0
10,3,7,3,3,0
17,3,7,6,3,0
7,3,7,2,2,0
6,3,7,3,2,0
31,3,7,8,4,0
18,3,7,7,2,0
7,3,7,2,3,0
5,3,7,1,2,0
7,3,7,2,4,0
18,3,7,7,4,0
8,3,7,3,4,0
5,3,7,2,2,0
8,3,7,1,4,0
15,3,7,5,3,0
7,3,7,2,3,0
8,3,7,2,4,0
7,3,7,1,3,0
11,3,7,2,5,0
6,3,7,3,2,0
10,3,7,4,3,0
8,3,7,4,3,0
5,3,7,2,2,0
12,3,7,4,4,0
4,3,7,1,2,0
9,3,7,3,4,0
10,3,7,3,4,0
